,Date,SDGE,year,month,day,hour,weekday,season,holiday,HourlyDryBulbTemperature,HourlyRelativeHumidity,HourlyWindSpeed
534,2019-01-23 06:00:00,2420.227132070339,2019,1,23,6,Wednesday,winter,0,48.0,34.0,0.0
535,2019-01-23 07:00:00,2142.8954937225776,2019,1,23,7,Wednesday,winter,0,50.0,33.0,0.0
536,2019-01-23 08:00:00,2068.387141067164,2019,1,23,8,Wednesday,winter,0,57.0,26.0,0.0
537,2019-01-23 09:00:00,1966.8547851889384,2019,1,23,9,Wednesday,winter,0,62.0,13.0,0.0
538,2019-01-23 10:00:00,2022.8539919648128,2019,1,23,10,Wednesday,winter,0,63.0,14.5,3.5
539,2019-01-23 11:00:00,2052.6942329232347,2019,1,23,11,Wednesday,winter,0,67.0,16.0,8.0
540,2019-01-23 12:00:00,1962.5582738963976,2019,1,23,12,Wednesday,winter,0,66.0,12.835936776548056,11.0
541,2019-01-23 13:00:00,1905.9174542729593,2019,1,23,13,Wednesday,winter,0,59.0,14.0,14.0
542,2019-01-23 14:00:00,1902.515404467105,2019,1,23,14,Wednesday,winter,0,66.0,25.0,13.0
543,2019-01-23 15:00:00,1980.2635850171,2019,1,23,15,Wednesday,winter,0,65.0,33.0,8.0
544,2019-01-23 16:00:00,2110.992806134483,2019,1,23,16,Wednesday,winter,0,63.5,41.5,8.5
545,2019-01-23 17:00:00,2481.7730607331873,2019,1,23,17,Wednesday,winter,0,60.0,56.0,7.0
546,2019-01-23 18:00:00,2572.1124801837673,2019,1,23,18,Wednesday,winter,0,59.0,62.0,3.0
547,2019-01-23 19:00:00,2365.623958443078,2019,1,23,19,Wednesday,winter,0,58.0,58.0,0.0
548,2019-01-23 20:00:00,2115.12085936893,2019,1,23,20,Wednesday,winter,0,56.0,60.0,0.0
549,2019-01-23 21:00:00,2181.565106018286,2019,1,23,21,Wednesday,winter,0,55.0,59.0,0.0
550,2019-01-23 22:00:00,1999.2691787336064,2019,1,23,22,Wednesday,winter,0,55.0,58.0,1.5
551,2019-01-23 23:00:00,2176.227359755747,2019,1,23,23,Wednesday,winter,0,53.228717580057136,54.70738742505535,3.0
552,2019-01-24 00:00:00,2208.932498809901,2019,1,24,0,Thursday,winter,0,51.0,61.0,3.0
553,2019-01-24 01:00:00,2428.444023485968,2019,1,24,1,Thursday,winter,0,50.0,61.0,0.0
554,2019-01-24 02:00:00,2593.580911077559,2019,1,24,2,Thursday,winter,0,49.0,66.0,3.0
555,2019-01-24 03:00:00,2681.456070660718,2019,1,24,3,Thursday,winter,0,50.0,63.0,0.0
556,2019-01-24 04:00:00,2764.6705340189983,2019,1,24,4,Thursday,winter,0,49.5,63.5,0.0
557,2019-01-24 05:00:00,2711.502013302589,2019,1,24,5,Thursday,winter,0,49.0,61.0,5.0
558,2019-01-24 06:00:00,2475.731810705728,2019,1,24,6,Thursday,winter,0,50.0,61.0,0.0
559,2019-01-24 07:00:00,2324.676361009074,2019,1,24,7,Thursday,winter,0,54.0,51.0,3.0
560,2019-01-24 08:00:00,2189.006515140875,2019,1,24,8,Thursday,winter,0,57.0,45.0,0.0
561,2019-01-24 09:00:00,2052.2345834733096,2019,1,24,9,Thursday,winter,0,64.0,37.0,0.0
562,2019-01-24 10:00:00,2080.0373856142764,2019,1,24,10,Thursday,winter,0,67.0,32.0,3.0
563,2019-01-24 11:00:00,2066.367955255214,2019,1,24,11,Thursday,winter,0,71.0,28.0,5.0
564,2019-01-24 12:00:00,1978.36716389371,2019,1,24,12,Thursday,winter,0,70.0,29.0,7.0
565,2019-01-24 13:00:00,1961.5779815606663,2019,1,24,13,Thursday,winter,0,67.0,42.0,8.0
566,2019-01-24 14:00:00,1892.0785278023504,2019,1,24,14,Thursday,winter,0,70.0,23.0,9.0
567,2019-01-24 15:00:00,1841.9379535620865,2019,1,24,15,Thursday,winter,0,68.0,35.0,5.0
568,2019-01-24 16:00:00,1850.5236466460217,2019,1,24,16,Thursday,winter,0,68.5,37.0,5.0
569,2019-01-24 17:00:00,2117.537534733891,2019,1,24,17,Thursday,winter,0,67.0,42.0,6.0
570,2019-01-24 18:00:00,2441.1824698272326,2019,1,24,18,Thursday,winter,0,64.0,50.0,0.0
571,2019-01-24 19:00:00,2496.4011983845726,2019,1,24,19,Thursday,winter,0,62.0,56.0,0.0
572,2019-01-24 20:00:00,2336.343277113501,2019,1,24,20,Thursday,winter,0,60.0,56.0,0.0
573,2019-01-24 21:00:00,2178.3996379755727,2019,1,24,21,Thursday,winter,0,58.0,53.0,0.0
574,2019-01-24 22:00:00,1911.6735587721264,2019,1,24,22,Thursday,winter,0,57.5,51.0,1.5
575,2019-01-24 23:00:00,2466.3326775962073,2019,1,24,23,Thursday,winter,0,56.220398567226525,43.79473376245916,1.5
576,2019-01-25 00:00:00,2030.089919350718,2019,1,25,0,Friday,winter,0,56.0,40.0,0.0
577,2019-01-25 01:00:00,2179.8462208814008,2019,1,25,1,Friday,winter,0,53.0,45.0,0.0
578,2019-01-25 02:00:00,2759.581639187156,2019,1,25,2,Friday,winter,0,52.0,49.0,5.0
579,2019-01-25 03:00:00,1917.3151696563075,2019,1,25,3,Friday,winter,0,51.0,46.0,3.0
580,2019-01-25 04:00:00,2569.053166392364,2019,1,25,4,Friday,winter,0,51.5,43.5,1.5
581,2019-01-25 05:00:00,2515.241833271595,2019,1,25,5,Friday,winter,0,51.0,52.0,0.0
582,2019-01-25 06:00:00,2355.6085885450007,2019,1,25,6,Friday,winter,0,50.0,44.0,3.0
583,2019-01-25 07:00:00,2213.8311249368276,2019,1,25,7,Friday,winter,0,55.0,34.0,0.0
584,2019-01-25 08:00:00,2706.2199411896295,2019,1,25,8,Friday,winter,0,60.0,33.0,0.0
585,2019-01-25 09:00:00,1901.5851759432005,2019,1,25,9,Friday,winter,0,65.0,29.0,5.0
586,2019-01-25 10:00:00,1902.969500354615,2019,1,25,10,Friday,winter,0,68.0,22.0,6.5
587,2019-01-25 11:00:00,1975.953842678207,2019,1,25,11,Friday,winter,0,72.0,17.0,5.0
588,2019-01-25 12:00:00,2002.0553913893464,2019,1,25,12,Friday,winter,0,74.0,16.0,7.0
589,2019-01-25 13:00:00,1839.929201830282,2019,1,25,13,Friday,winter,0,73.0,17.0,8.0
590,2019-01-25 14:00:00,1785.2109451061394,2019,1,25,14,Friday,winter,0,72.0,28.0,9.0
591,2019-01-25 15:00:00,1783.9871244069764,2019,1,25,15,Friday,winter,0,72.0,25.0,7.0
592,2019-01-25 16:00:00,1854.4080523492391,2019,1,25,16,Friday,winter,0,70.0,30.5,6.5
593,2019-01-25 17:00:00,1999.1154448187956,2019,1,25,17,Friday,winter,0,65.0,34.0,0.0
594,2019-01-25 18:00:00,2351.200659671156,2019,1,25,18,Friday,winter,0,63.0,38.0,5.0
595,2019-01-25 19:00:00,2459.282817180945,2019,1,25,19,Friday,winter,0,62.0,38.0,6.0
596,2019-01-25 20:00:00,2275.111319929831,2019,1,25,20,Friday,winter,0,63.0,38.0,0.0
597,2019-01-25 21:00:00,2041.9700912105288,2019,1,25,21,Friday,winter,0,59.0,46.0,0.0
598,2019-01-25 22:00:00,2239.923061229032,2019,1,25,22,Friday,winter,0,58.5,48.0,0.0
599,2019-01-25 23:00:00,2110.5168943025456,2019,1,25,23,Friday,winter,0,56.57655825719851,44.21984417100055,2.5
600,2019-01-26 00:00:00,2233.9871570202076,2019,1,26,0,Saturday,winter,0,58.0,39.0,5.0
601,2019-01-26 01:00:00,2340.2303557857117,2019,1,26,1,Saturday,winter,0,55.0,44.0,0.0
602,2019-01-26 02:00:00,2430.7235719684127,2019,1,26,2,Saturday,winter,0,52.0,53.0,0.0
603,2019-01-26 03:00:00,2484.8112858056547,2019,1,26,3,Saturday,winter,0,51.0,54.0,0.0
604,2019-01-26 04:00:00,2447.907946498251,2019,1,26,4,Saturday,winter,0,51.0,53.0,2.5
605,2019-01-26 05:00:00,2196.1898750776486,2019,1,26,5,Saturday,winter,0,52.0,47.0,0.0
606,2019-01-26 06:00:00,1798.8206807814724,2019,1,26,6,Saturday,winter,0,53.0,40.0,8.0
607,2019-01-26 07:00:00,1777.119064458647,2019,1,26,7,Saturday,winter,0,56.0,37.0,6.0
608,2019-01-26 08:00:00,1742.2732818647598,2019,1,26,8,Saturday,winter,0,63.0,31.0,5.0
609,2019-01-26 09:00:00,2010.5628215167408,2019,1,26,9,Saturday,winter,0,71.0,26.0,5.0
610,2019-01-26 10:00:00,1802.0234983211608,2019,1,26,10,Saturday,winter,0,73.0,23.5,5.0
611,2019-01-26 11:00:00,2078.7643936481672,2019,1,26,11,Saturday,winter,0,76.0,18.0,11.0
612,2019-01-26 12:00:00,1745.853108614155,2019,1,26,12,Saturday,winter,0,74.0,27.0,15.0
613,2019-01-26 13:00:00,1854.7910260731528,2019,1,26,13,Saturday,winter,0,71.0,36.0,11.0
614,2019-01-26 14:00:00,1780.0914391929848,2019,1,26,14,Saturday,winter,0,70.0,39.0,10.0
615,2019-01-26 15:00:00,1780.755217409642,2019,1,26,15,Saturday,winter,0,70.0,38.0,9.0
616,2019-01-26 16:00:00,1846.9379520960808,2019,1,26,16,Saturday,winter,0,69.0,40.0,7.0
617,2019-01-26 17:00:00,1929.126445159445,2019,1,26,17,Saturday,winter,0,66.0,47.0,3.0
618,2019-01-26 18:00:00,1955.6143447010245,2019,1,26,18,Saturday,winter,0,65.0,47.0,3.0
619,2019-01-26 19:00:00,2057.548656216522,2019,1,26,19,Saturday,winter,0,63.0,43.0,0.0
620,2019-01-26 20:00:00,2022.748083097872,2019,1,26,20,Saturday,winter,0,62.0,40.0,0.0
621,2019-01-26 21:00:00,1869.2501774252416,2019,1,26,21,Saturday,winter,0,59.0,48.0,0.0
622,2019-01-26 22:00:00,1874.4366165359545,2019,1,26,22,Saturday,winter,0,58.5,49.5,0.0
623,2019-01-26 23:00:00,1657.367376609959,2019,1,26,23,Saturday,winter,0,56.39654242381215,51.75894773600807,2.5
624,2019-01-27 00:00:00,2097.3923618805393,2019,1,27,0,Sunday,winter,0,55.0,51.0,5.0
625,2019-01-27 01:00:00,2206.57103656252,2019,1,27,1,Sunday,winter,0,55.0,44.0,3.0
626,2019-01-27 02:00:00,2358.9595101125674,2019,1,27,2,Sunday,winter,0,54.0,47.0,0.0
627,2019-01-27 03:00:00,2458.274605447649,2019,1,27,3,Sunday,winter,0,53.0,45.0,0.0
628,2019-01-27 04:00:00,2508.331935622571,2019,1,27,4,Sunday,winter,0,53.0,46.0,0.0
629,2019-01-27 05:00:00,2379.271201642045,2019,1,27,5,Sunday,winter,0,52.0,45.0,0.0
630,2019-01-27 06:00:00,2146.0050448617826,2019,1,27,6,Sunday,winter,0,55.0,35.0,0.0
631,2019-01-27 07:00:00,1973.8124001698325,2019,1,27,7,Sunday,winter,0,56.0,39.0,0.0
632,2019-01-27 08:00:00,1784.7963856421825,2019,1,27,8,Sunday,winter,0,60.0,46.0,0.0
633,2019-01-27 09:00:00,1610.1704112676382,2019,1,27,9,Sunday,winter,0,67.0,37.0,0.0
634,2019-01-27 10:00:00,1754.1275957325224,2019,1,27,10,Sunday,winter,0,70.5,27.0,1.5
635,2019-01-27 11:00:00,1649.7861535718368,2019,1,27,11,Sunday,winter,0,75.0,14.0,3.0
636,2019-01-27 12:00:00,1953.4167094919749,2019,1,27,12,Sunday,winter,0,75.0,18.0,6.0
637,2019-01-27 13:00:00,1612.534699151097,2019,1,27,13,Sunday,winter,0,69.0,39.0,10.0
638,2019-01-27 14:00:00,1767.2058391670237,2019,1,27,14,Sunday,winter,0,69.0,30.0,6.0
639,2019-01-27 15:00:00,1745.0614206129944,2019,1,27,15,Sunday,winter,0,68.0,31.0,7.0
640,2019-01-27 16:00:00,1745.5392820573454,2019,1,27,16,Sunday,winter,0,68.0,29.5,5.0
641,2019-01-27 17:00:00,1867.4898557623249,2019,1,27,17,Sunday,winter,0,66.0,22.0,3.0
642,2019-01-27 18:00:00,1857.934575277394,2019,1,27,18,Sunday,winter,0,64.0,33.0,3.0
643,2019-01-27 19:00:00,1919.5330799434107,2019,1,27,19,Sunday,winter,0,62.0,37.0,0.0
644,2019-01-27 20:00:00,1895.504338268744,2019,1,27,20,Sunday,winter,0,61.0,36.0,0.0
645,2019-01-27 21:00:00,1802.0871941573175,2019,1,27,21,Sunday,winter,0,59.0,38.0,0.0
646,2019-01-27 22:00:00,1804.8107809797243,2019,1,27,22,Sunday,winter,0,58.0,39.5,1.5
647,2019-01-27 23:00:00,2194.0908283022873,2019,1,27,23,Sunday,winter,0,55.772773273971,42.04108534685214,1.5
648,2019-01-28 00:00:00,2550.3394846227466,2019,1,28,0,Monday,winter,0,55.0,44.0,0.0
649,2019-01-28 01:00:00,2698.628948160763,2019,1,28,1,Monday,winter,0,54.0,49.0,0.0
650,2019-01-28 02:00:00,2441.214530768015,2019,1,28,2,Monday,winter,0,53.0,51.0,0.0
651,2019-01-28 03:00:00,2539.183973125865,2019,1,28,3,Monday,winter,0,52.0,53.0,3.0
652,2019-01-28 04:00:00,2608.594514964589,2019,1,28,4,Monday,winter,0,52.0,53.0,1.5
653,2019-01-28 05:00:00,2625.759036916963,2019,1,28,5,Monday,winter,0,52.0,53.0,0.0
654,2019-01-28 06:00:00,2394.275706085718,2019,1,28,6,Monday,winter,0,53.0,48.0,5.0
655,2019-01-28 07:00:00,2110.413982153909,2019,1,28,7,Monday,winter,0,56.0,46.0,0.0
656,2019-01-28 08:00:00,2180.8978814108254,2019,1,28,8,Monday,winter,0,60.0,41.0,0.0
657,2019-01-28 09:00:00,2235.969132984675,2019,1,28,9,Monday,winter,0,65.0,37.0,6.0
658,2019-01-28 10:00:00,2227.60101061076,2019,1,28,10,Monday,winter,0,68.0,31.0,6.5
659,2019-01-28 11:00:00,2126.8268389295613,2019,1,28,11,Monday,winter,0,73.0,24.0,3.0
660,2019-01-28 12:00:00,1802.5662743255969,2019,1,28,12,Monday,winter,0,71.0,24.0,9.0
661,2019-01-28 13:00:00,1781.3925223180636,2019,1,28,13,Monday,winter,0,69.0,35.0,8.0
662,2019-01-28 14:00:00,1744.6911840168957,2019,1,28,14,Monday,winter,0,68.0,38.0,6.0
663,2019-01-28 15:00:00,1703.4467309832785,2019,1,28,15,Monday,winter,0,66.0,47.0,7.0
664,2019-01-28 16:00:00,1865.9191664455257,2019,1,28,16,Monday,winter,0,65.0,49.5,6.0
665,2019-01-28 17:00:00,2196.131943480937,2019,1,28,17,Monday,winter,0,63.0,58.0,0.0
666,2019-01-28 18:00:00,2294.0020681577053,2019,1,28,18,Monday,winter,0,61.0,84.0,5.0
667,2019-01-28 19:00:00,1969.403756409574,2019,1,28,19,Monday,winter,0,62.0,78.0,3.0
668,2019-01-28 20:00:00,2265.290151741727,2019,1,28,20,Monday,winter,0,61.0,72.0,0.0
669,2019-01-28 21:00:00,2169.800381561649,2019,1,28,21,Monday,winter,0,59.0,75.0,3.0
670,2019-01-28 22:00:00,1756.811466811856,2019,1,28,22,Monday,winter,0,59.666666666666664,73.0,1.0
671,2019-01-28 23:00:00,2155.8832268829,2019,1,28,23,Monday,winter,0,58.648010696240945,75.12719906170682,0.0
672,2019-01-29 00:00:00,2265.867139752288,2019,1,29,0,Tuesday,winter,0,58.0,78.0,0.0
673,2019-01-29 01:00:00,2442.811870972178,2019,1,29,1,Tuesday,winter,0,57.333333333333336,92.16666666666667,2.8333333333333335
674,2019-01-29 02:00:00,2689.056843311798,2019,1,29,2,Tuesday,winter,0,56.0,97.0,0.0
675,2019-01-29 03:00:00,2585.1954009048804,2019,1,29,3,Tuesday,winter,0,56.333333333333336,95.66666666666667,2.0
676,2019-01-29 04:00:00,2670.3463199788735,2019,1,29,4,Tuesday,winter,0,56.0,95.6,1.8
677,2019-01-29 05:00:00,2394.3078827206623,2019,1,29,5,Tuesday,winter,0,56.0,92.0,1.0
678,2019-01-29 06:00:00,2161.5236400819467,2019,1,29,6,Tuesday,winter,0,55.0,91.0,2.0
679,2019-01-29 07:00:00,2124.711353589008,2019,1,29,7,Tuesday,winter,0,55.5,92.16666666666667,2.3333333333333335
680,2019-01-29 08:00:00,2752.630200597821,2019,1,29,8,Tuesday,winter,0,56.0,86.5,2.5
681,2019-01-29 09:00:00,1982.6321605698236,2019,1,29,9,Tuesday,winter,0,63.0,63.0,3.0
682,2019-01-29 10:00:00,2033.378819309257,2019,1,29,10,Tuesday,winter,0,64.5,62.0,1.5
683,2019-01-29 11:00:00,1913.9449919919964,2019,1,29,11,Tuesday,winter,0,65.0,68.0,7.0
684,2019-01-29 12:00:00,2230.8416332156075,2019,1,29,12,Tuesday,winter,0,64.0,70.0,7.0
685,2019-01-29 13:00:00,2144.0191482885048,2019,1,29,13,Tuesday,winter,0,65.0,70.0,7.0
686,2019-01-29 14:00:00,2088.5639269665567,2019,1,29,14,Tuesday,winter,0,65.0,66.0,8.0
687,2019-01-29 15:00:00,2077.2667614327547,2019,1,29,15,Tuesday,winter,0,64.0,70.0,6.0
688,2019-01-29 16:00:00,2144.794530830007,2019,1,29,16,Tuesday,winter,0,63.0,74.0,7.5
689,2019-01-29 17:00:00,2341.626628999355,2019,1,29,17,Tuesday,winter,0,61.0,81.0,5.0
690,2019-01-29 18:00:00,2254.319693293282,2019,1,29,18,Tuesday,winter,0,61.0,81.0,3.0
691,2019-01-29 19:00:00,2299.577726928421,2019,1,29,19,Tuesday,winter,0,61.0,81.0,0.0
692,2019-01-29 20:00:00,2107.3059999424313,2019,1,29,20,Tuesday,winter,0,61.0,81.0,6.0
693,2019-01-29 21:00:00,1976.6922230590767,2019,1,29,21,Tuesday,winter,0,60.0,84.0,7.0
694,2019-01-29 22:00:00,2308.62239656988,2019,1,29,22,Tuesday,winter,0,60.25,83.75,6.5
695,2019-01-29 23:00:00,1967.3709526345956,2019,1,29,23,Tuesday,winter,0,59.98270817965735,83.5244969765658,2.6666666666666665
696,2019-01-30 00:00:00,2168.0314014312717,2019,1,30,0,Wednesday,winter,0,60.0,79.0,3.0
697,2019-01-30 01:00:00,2390.8721656446314,2019,1,30,1,Wednesday,winter,0,59.5,79.5,6.0
698,2019-01-30 02:00:00,2565.0150123062535,2019,1,30,2,Wednesday,winter,0,59.0,81.0,6.0
699,2019-01-30 03:00:00,2648.909664532839,2019,1,30,3,Wednesday,winter,0,58.0,84.0,6.0
700,2019-01-30 04:00:00,2689.37470236327,2019,1,30,4,Wednesday,winter,0,58.5,81.0,6.0
701,2019-01-30 05:00:00,2623.6568682899256,2019,1,30,5,Wednesday,winter,0,59.0,75.0,5.0
702,2019-01-30 06:00:00,2383.674428658289,2019,1,30,6,Wednesday,winter,0,59.0,76.0,2.5
703,2019-01-30 07:00:00,2142.4059263327463,2019,1,30,7,Wednesday,winter,0,59.0,72.0,8.0
704,2019-01-30 08:00:00,1978.753170622473,2019,1,30,8,Wednesday,winter,0,60.0,70.0,3.0
705,2019-01-30 09:00:00,2190.3106149044065,2019,1,30,9,Wednesday,winter,0,61.0,65.0,6.0
706,2019-01-30 10:00:00,1960.8605136251872,2019,1,30,10,Wednesday,winter,0,61.5,63.5,6.0
707,2019-01-30 11:00:00,2095.9173290038498,2019,1,30,11,Wednesday,winter,0,63.0,60.0,6.0
708,2019-01-30 12:00:00,2139.5602098814534,2019,1,30,12,Wednesday,winter,0,63.0,63.0,8.0
709,2019-01-30 13:00:00,2177.945773668859,2019,1,30,13,Wednesday,winter,0,63.0,63.0,8.0
710,2019-01-30 14:00:00,2304.751701992033,2019,1,30,14,Wednesday,winter,0,64.0,60.0,10.0
711,2019-01-30 15:00:00,2240.0453106154896,2019,1,30,15,Wednesday,winter,0,63.0,63.0,6.0
712,2019-01-30 16:00:00,1946.9120918249848,2019,1,30,16,Wednesday,winter,0,62.5,64.0,6.5
713,2019-01-30 17:00:00,1777.4814267914276,2019,1,30,17,Wednesday,winter,0,61.0,70.0,5.0
714,2019-01-30 18:00:00,1760.8085387493732,2019,1,30,18,Wednesday,winter,0,61.0,70.0,5.0
715,2019-01-30 19:00:00,1775.7289935477063,2019,1,30,19,Wednesday,winter,0,60.0,75.0,3.0
716,2019-01-30 20:00:00,1824.900842384653,2019,1,30,20,Wednesday,winter,0,60.0,75.0,6.0
717,2019-01-30 21:00:00,1865.2365850865176,2019,1,30,21,Wednesday,winter,0,59.0,75.0,5.0
718,2019-01-30 22:00:00,2129.4881593632917,2019,1,30,22,Wednesday,winter,0,58.5,76.5,2.5
719,2019-01-30 23:00:00,2509.719773252368,2019,1,30,23,Wednesday,winter,0,58.000528004360156,78.00953957796976,0.0
720,2019-01-31 00:00:00,2512.7156242878423,2019,1,31,0,Thursday,winter,0,58.0,78.0,0.0
721,2019-01-31 01:00:00,2715.4642608592753,2019,1,31,1,Thursday,winter,0,58.0,78.0,0.0
722,2019-01-31 02:00:00,2824.8207346471336,2019,1,31,2,Thursday,winter,0,57.0,81.0,0.0
723,2019-01-31 03:00:00,2226.850679447502,2019,1,31,3,Thursday,winter,0,57.0,78.0,3.0
724,2019-01-31 04:00:00,2483.2996689544616,2019,1,31,4,Thursday,winter,0,57.0,78.0,3.0
725,2019-01-31 05:00:00,2745.6338523701857,2019,1,31,5,Thursday,winter,0,55.5,81.5,3.0
726,2019-01-31 06:00:00,2629.7195373584805,2019,1,31,6,Thursday,winter,0,56.75,76.75,4.5
727,2019-01-31 07:00:00,2449.4776329033416,2019,1,31,7,Thursday,winter,0,58.0,76.5,6.0
728,2019-01-31 08:00:00,2836.19783421826,2019,1,31,8,Thursday,winter,0,59.333333333333336,74.0,7.333333333333333
729,2019-01-31 09:00:00,2219.948386001863,2019,1,31,9,Thursday,winter,0,61.0,71.0,7.5
730,2019-01-31 10:00:00,1809.886098815789,2019,1,31,10,Thursday,winter,0,61.5,71.0,10.0
731,2019-01-31 11:00:00,2236.0008117234843,2019,1,31,11,Thursday,winter,0,63.0,70.0,16.0
732,2019-01-31 12:00:00,1975.987264960165,2019,1,31,12,Thursday,winter,0,63.0,70.0,20.0
733,2019-01-31 13:00:00,2137.462494606239,2019,1,31,13,Thursday,winter,0,62.0,78.0,13.5
734,2019-01-31 14:00:00,1797.7720348166483,2019,1,31,14,Thursday,winter,0,59.5,87.5,9.75
735,2019-01-31 15:00:00,1758.841683496184,2019,1,31,15,Thursday,winter,0,57.0,90.0,8.0
736,2019-01-31 16:00:00,1744.641591717298,2019,1,31,16,Thursday,winter,0,57.0,90.0,3.75
737,2019-01-31 17:00:00,1869.1572737406632,2019,1,31,17,Thursday,winter,0,58.0,87.0,7.0
738,2019-01-31 18:00:00,2257.5035200566736,2019,1,31,18,Thursday,winter,0,58.0,84.0,6.0
739,2019-01-31 19:00:00,2344.949846171018,2019,1,31,19,Thursday,winter,0,58.0,84.0,6.5
740,2019-01-31 20:00:00,2187.3678195612847,2019,1,31,20,Thursday,winter,0,57.5,83.5,4.0
741,2019-01-31 21:00:00,2240.8310531419856,2019,1,31,21,Thursday,winter,0,57.0,83.0,3.0
742,2019-01-31 22:00:00,1983.2464330805417,2019,1,31,22,Thursday,winter,0,56.333333333333336,85.66666666666667,3.6666666666666665
743,2019-01-31 23:00:00,2008.6785820786872,2019,1,31,23,Thursday,winter,0,53.9657247612253,90.27918282890813,0.75
744,2019-02-01 00:00:00,2198.271947134909,2019,2,1,0,Friday,winter,0,54.666666666666664,89.0,2.0
745,2019-02-01 01:00:00,2364.1139527282903,2019,2,1,1,Friday,winter,0,54.0,90.0,0.0
746,2019-02-01 02:00:00,2505.4224591580955,2019,2,1,2,Friday,winter,0,53.0,91.0,0.0
747,2019-02-01 03:00:00,2609.2571469856935,2019,2,1,3,Friday,winter,0,53.0,89.0,0.0
748,2019-02-01 04:00:00,2697.803430109466,2019,2,1,4,Friday,winter,0,54.333333333333336,88.0,1.0
749,2019-02-01 05:00:00,2694.1733260134733,2019,2,1,5,Friday,winter,0,54.0,87.0,5.0
750,2019-02-01 06:00:00,2375.3534208099018,2019,2,1,6,Friday,winter,0,54.0,83.0,7.0
751,2019-02-01 07:00:00,2158.188275735247,2019,2,1,7,Friday,winter,0,55.0,80.0,6.0
752,2019-02-01 08:00:00,2171.4925958661206,2019,2,1,8,Friday,winter,0,57.0,74.0,6.0
753,2019-02-01 09:00:00,2164.90721155592,2019,2,1,9,Friday,winter,0,60.0,70.0,6.0
754,2019-02-01 10:00:00,2582.855790965529,2019,2,1,10,Friday,winter,0,61.0,66.0,8.5
755,2019-02-01 11:00:00,2132.015856473766,2019,2,1,11,Friday,winter,0,62.0,62.0,9.0
756,2019-02-01 12:00:00,2016.5073608349808,2019,2,1,12,Friday,winter,0,62.0,65.0,6.0
757,2019-02-01 13:00:00,2059.641589025633,2019,2,1,13,Friday,winter,0,62.0,62.0,6.0
758,2019-02-01 14:00:00,1865.0629651058232,2019,2,1,14,Friday,winter,0,62.0,62.0,5.0
759,2019-02-01 15:00:00,1815.4318482829185,2019,2,1,15,Friday,winter,0,62.0,60.0,5.0
760,2019-02-01 16:00:00,1808.9119736550103,2019,2,1,16,Friday,winter,0,62.0,60.0,5.0
761,2019-02-01 17:00:00,1846.4841596160632,2019,2,1,17,Friday,winter,0,61.0,63.0,0.0
762,2019-02-01 18:00:00,1925.050125328672,2019,2,1,18,Friday,winter,0,62.0,62.0,7.0
763,2019-02-01 19:00:00,2306.0530239868135,2019,2,1,19,Friday,winter,0,61.0,65.0,5.0
764,2019-02-01 20:00:00,2377.440271091601,2019,2,1,20,Friday,winter,0,61.0,70.0,6.0
765,2019-02-01 21:00:00,2216.0995908201216,2019,2,1,21,Friday,winter,0,61.0,75.0,7.0
766,2019-02-01 22:00:00,2133.8913766949295,2019,2,1,22,Friday,winter,0,61.0,75.0,9.0
767,2019-02-01 23:00:00,2032.0134729641325,2019,2,1,23,Friday,winter,0,60.02167455712229,75.30245355285632,8.0
768,2019-02-02 00:00:00,2390.659234092987,2019,2,2,0,Saturday,winter,0,60.0,78.0,6.0
769,2019-02-02 01:00:00,2039.5535725307416,2019,2,2,1,Saturday,winter,0,59.0,81.0,5.0
770,2019-02-02 02:00:00,2205.0026690724026,2019,2,2,2,Saturday,winter,0,60.0,75.0,9.0
771,2019-02-02 03:00:00,2371.6897668161814,2019,2,2,3,Saturday,winter,0,59.0,78.0,8.0
772,2019-02-02 04:00:00,2505.5141320144426,2019,2,2,4,Saturday,winter,0,59.5,76.5,7.5
773,2019-02-02 05:00:00,2599.4394631717073,2019,2,2,5,Saturday,winter,0,60.0,75.0,8.0
774,2019-02-02 06:00:00,2698.029541208969,2019,2,2,6,Saturday,winter,0,60.0,72.0,3.0
775,2019-02-02 07:00:00,2669.032173689514,2019,2,2,7,Saturday,winter,0,62.0,65.0,9.0
776,2019-02-02 08:00:00,2500.4757485741097,2019,2,2,8,Saturday,winter,0,63.0,68.0,11.0
777,2019-02-02 09:00:00,2439.214577608754,2019,2,2,9,Saturday,winter,0,63.333333333333336,72.0,21.666666666666668
778,2019-02-02 10:00:00,2375.9690978328927,2019,2,2,10,Saturday,winter,0,64.5,71.5,26.0
779,2019-02-02 11:00:00,1730.1209179419072,2019,2,2,11,Saturday,winter,0,67.0,55.0,26.0
780,2019-02-02 12:00:00,2303.0728091581323,2019,2,2,12,Saturday,winter,0,66.0,59.0,26.0
781,2019-02-02 13:00:00,2334.8290456627215,2019,2,2,13,Saturday,winter,0,65.0,66.0,31.0
782,2019-02-02 14:00:00,2214.3284966927436,2019,2,2,14,Saturday,winter,0,65.0,68.0,33.0
783,2019-02-02 15:00:00,2072.4851702860233,2019,2,2,15,Saturday,winter,0,59.8,86.4,20.4
784,2019-02-02 16:00:00,1961.4472039810344,2019,2,2,16,Saturday,winter,0,56.0,88.5,11.5
785,2019-02-02 17:00:00,1912.8967501145037,2019,2,2,17,Saturday,winter,0,54.0,92.0,4.0
